time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-03-17T18:12:52.000Z,60.3803,-152.4648,83.7,1.7,Ml,,,,0.31,ak,ak10678244,2013-03-21T01:30:10.805Z,"19km SE of Redoubt Volcano, Alaska",earthquake
2013-03-17T18:09:39.920Z,39.6255,-120.0088,6,1.4,ml,8,131,0.242,0.1448,nn,nn00406161,2013-03-17T19:47:44.304Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T17:35:53.200Z,-9.05,-80.445,34.8,4.9,Mb,46,93.6,4.58500121,0.55,us,usb000fmcc,2013-06-10T21:36:49.171Z,"179km SW of Santiago de Cao, Peru",earthquake
2013-03-17T17:35:14.166Z,39.6259,-120.0071,6,1.25,ml,6,132,0.241,0.2226,nn,nn00406160,2013-03-17T19:47:37.103Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T17:34:32.300Z,40.7675,-111.9728,1.8,1.8,Ml,,46.8,0.07186522,0.14,uu,uu60016042,2013-03-18T18:05:37.329Z,"6km W of Salt Lake City, Utah",earthquake
2013-03-17T17:33:43.800Z,37.4673,-121.8313,6.4,1,Md,,64.8,0.02694946,0.06,nc,nc71956360,2013-03-19T16:30:46.904Z,"7km ENE of Milpitas, California",earthquake
2013-03-17T17:13:28.600Z,38.8008,-122.8108,3.7,1.2,Md,,61.2,0.01796631,0.07,nc,nc71956355,2013-03-21T21:56:04.878Z,"7km WSW of Cobb, California",earthquake
2013-03-17T17:09:15.700Z,38.7987,-122.8125,3.9,1.8,Md,,46.8,0.00898315,0.06,nc,nc71956350,2013-03-20T00:17:07.771Z,"8km WSW of Cobb, California",earthquake
2013-03-17T16:49:31.221Z,37.6572,-117.0923,5.3419,1.76,ml,13,199,0.235,0.1225,nn,nn00406146,2013-03-19T23:17:38.504Z,"17km ESE of Goldfield, Nevada",earthquake
2013-03-17T16:38:48.100Z,39.6248,-120.0123,4.6,1.6,Md,,104.4,0.04491576,0.05,nc,nc71070344,2013-03-19T20:39:01.547Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T16:38:44.900Z,39.6257,-120.013,5,1.2,Md,,104.4,0.04491576,0.06,nc,nc71956340,2013-03-19T20:38:31.482Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T16:38:17.200Z,39.6263,-120.0122,4.8,1.4,Md,,126,0.04491576,0.05,nc,nc71956335,2013-03-19T20:46:32.459Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T16:34:40.500Z,39.6245,-120.0115,5,1.6,Md,,126,0.04491576,0.06,nc,nc71956330,2013-03-19T20:52:38.186Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T16:24:47.400Z,19.4615,-65.4541,42,3.1,Md,14,309.6,1.24237004,0.21,pr,pr13076001,2013-06-10T21:49:04.545Z,"121km NNE of Vieques, Puerto Rico",earthquake
2013-03-17T16:20:07.900Z,47.4378,-121.8242,26,1.2,Md,,118.8,0.01796631,0.16,uw,uw60511191,2013-03-18T21:38:44.660Z,"6km WSW of Riverbend, Washington",earthquake
2013-03-17T15:56:01.000Z,62.5145,-151.7599,83.8,1.4,Ml,,,,0.75,ak,ak10678242,2013-03-21T01:30:10.791Z,"87km WNW of Talkeetna, Alaska",earthquake
2013-03-17T15:42:35.600Z,2.498,128.64,237.7,4.5,Mb,54,86.4,2.12721059,0.69,us,us2013mwam,2013-06-10T21:36:47.736Z,"110km NE of Tobelo, Indonesia",earthquake
2013-03-17T15:31:03.000Z,61.2558,-151.7488,87.7,1.6,Ml,,,,0.4,ak,ak10675789,2013-03-21T01:30:09.729Z,"67km NNW of Nikiski, Alaska",earthquake
2013-03-17T15:23:07.000Z,61.2718,-146.8251,0,1.2,Ml,,,,0.58,ak,ak10675784,2013-03-21T01:30:04.450Z,"30km WNW of Valdez, Alaska",earthquake
2013-03-17T15:21:54.400Z,34.098,135.495,73.8,4.2,Mb,10,154.8,1.76788448,0.62,us,us2013mwal,2013-06-10T21:36:45.935Z,"17km SW of Koya, Japan",earthquake
2013-03-17T15:20:41.700Z,39.621,-120.0102,5.1,1,Md,,187.2,0.04491576,0.04,nc,nc71956295,2013-03-19T20:25:54.960Z,"7km SSW of Cold Springs, Nevada",earthquake
2013-03-17T15:08:14.000Z,59.7211,-152.5285,68.2,2.2,Ml,,,,0.68,ak,ak10675771,2013-03-21T01:29:58.175Z,"39km W of Anchor Point, Alaska",earthquake
2013-03-17T15:02:24.500Z,38.806,-122.8008,3.3,1.2,Md,,32.4,0.00898315,0.07,nc,nc71956285,2013-03-21T21:33:40.117Z,"6km WSW of Cobb, California",earthquake
2013-03-17T14:55:05.500Z,38.812,-122.8223,2.2,1.7,Md,,46.8,0.00898315,0.06,nc,nc71956275,2013-03-20T23:12:41.425Z,"8km W of Cobb, California",earthquake
2013-03-17T14:53:56.000Z,61.45,-146.6564,26.7,1.1,Ml,,,,0.51,ak,ak10675759,2013-03-21T01:29:58.150Z,"39km NNW of Valdez, Alaska",earthquake
2013-03-17T14:50:01.900Z,39.6257,-120.0123,4.7,2.6,Md,,97.2,0.04491576,0.06,nc,nc71956270,2013-06-10T21:42:33.381Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T14:36:14.700Z,39.6285,-120.0053,5.7,1.2,Md,,169.2,0.04491576,0.06,nc,nc71956240,2013-03-19T20:29:30.378Z,"6km SSW of Cold Springs, Nevada",earthquake
2013-03-17T14:05:09.200Z,37.9192,-118.5785,11.4,1,Md,,72,0.00898315,0.07,nc,nc71070329,2013-03-18T23:18:43.825Z,"45km NE of Mammoth Lakes, California",earthquake
2013-03-17T13:32:51.883Z,40.6893,-119.761,10.9173,1.76,ml,7,298,0.52,0.1441,nn,nn00406105,2013-03-18T02:37:15.623Z,"34km WNW of Gerlach-Empire, Nevada",earthquake
2013-03-17T13:27:58.500Z,31.9847,-116.3507,12.3,2.2,Ml,,162,0.28746089,0.17,ci,ci15307905,2013-03-19T21:26:24.912Z,"28km ENE of Ensenada, Mexico",earthquake
2013-03-17T13:16:52.800Z,-15.579,-177.298,38,4.5,Mb,24,122.4,4.94432732,1.12,us,us2013mwbr,2013-06-10T21:49:05.965Z,"169km SSE of Sigave, Wallis and Futuna",earthquake
2013-03-17T13:06:24.000Z,54.4108,-160.8342,24.8,1.8,Ml,,,,0.82,ak,ak10678236,2013-03-21T01:30:10.758Z,"92km WSW of Chernabura Island, Alaska",earthquake
2013-03-17T12:55:16.100Z,14.034,-93.097,14.4,4.2,Mb,38,133.2,2.41736643,1.18,us,usb000fm90,2013-06-10T21:36:37.035Z,"105km SW of Puerto Madero, Mexico",earthquake
2013-03-17T12:51:02.000Z,57.5956,-154.1522,14.7,2.3,Ml,,,,0.63,ak,ak10678234,2013-03-21T01:30:08.717Z,"12km WNW of Larsen Bay, Alaska",earthquake
2013-03-17T12:47:01.600Z,38.815,-122.7915,3.2,1,Md,,36,0.00898315,0.07,nc,nc71956200,2013-03-22T00:02:54.993Z,"5km W of Cobb, California",earthquake
2013-03-17T12:43:47.000Z,-20.442,-178.679,602.5,4.3,Mb,132,122.4,4.09541938,0.93,us,usb000fm8x,2013-06-10T21:36:32.697Z,"23km N of Ndoi Island, Fiji",earthquake
2013-03-17T12:36:09.000Z,62.8988,-149.5879,74.6,1.3,Ml,,,,0.46,ak,ak10675726,2013-03-21T01:29:58.136Z,"63km SSW of Cantwell, Alaska",earthquake
2013-03-17T12:16:25.600Z,34.1115,-116.7257,9.1,3,Ml,,25.2,0.09881468,0.12,ci,ci15307865,2013-06-10T21:42:34.819Z,"15km WNW of Morongo Valley, California",earthquake
2013-03-17T11:52:40.000Z,61.8424,-149.9825,34.3,1.2,Ml,,,,0.41,ak,ak10675723,2013-03-21T01:29:58.163Z,"10km NNE of Willow, Alaska",earthquake
2013-03-17T11:29:44.300Z,34.7245,-116.3075,6,1.4,Ml,,190.8,0.26949459,0.09,ci,ci15307841,2013-03-19T22:07:49.987Z,"63km SSW of Baker, California",earthquake
2013-03-17T11:27:59.000Z,60.0621,-139.3888,4.7,1.9,Ml,,,,0.93,ak,ak10675721,2013-03-21T01:30:04.464Z,"60km NNE of Yakutat, Alaska",earthquake
2013-03-17T11:25:41.000Z,54.8243,-161.2193,36.3,2.8,Ml,,,,0.48,ak,ak10675719,2013-03-21T01:30:02.401Z,"73km SW of Sand Point, Alaska",earthquake
2013-03-17T10:51:25.000Z,61.4971,-146.4942,28.1,1.8,Ml,,,,0.6,ak,ak10675710,2013-03-21T01:29:57.116Z,"41km N of Valdez, Alaska",earthquake
2013-03-17T10:48:39.800Z,34.0102,-117.179,7.5,2.1,Ml,,28.8,0.06288207,0.17,ci,ci15307801,2013-03-19T21:13:20.054Z,"5km S of Redlands, California",earthquake
2013-03-17T10:42:54.700Z,33.2773,-116.78,14.7,1,Ml,,50.4,0.08983153,0.14,ci,ci15307785,2013-03-19T20:42:19.878Z,"19km SSE of Aguanga, California",earthquake
2013-03-17T10:37:45.600Z,33.5142,-116.4452,11.6,1,Ml,,104.4,0.01796631,0.12,ci,ci15307761,2013-03-19T20:20:01.840Z,"20km SW of La Quinta, California",earthquake
2013-03-17T10:30:57.000Z,60.421,-146.8588,18.7,1.5,Ml,,,,0.74,ak,ak10675705,2013-03-21T01:30:01.370Z,"62km WSW of Cordova, Alaska",earthquake
2013-03-17T10:18:13.600Z,36.1575,-120.7342,6.5,1.4,Md,,75.6,0.04491576,0.13,nc,nc71956170,2013-03-19T00:18:51.088Z,"33km W of Coalinga, California",earthquake
2013-03-17T09:59:29.000Z,63.1107,-150.2918,100,1,Ml,,,,0.23,ak,ak10678225,2013-03-21T01:30:08.700Z,"74km WSW of Cantwell, Alaska",earthquake
2013-03-17T09:52:49.000Z,58.4273,-153.9127,83.8,2.2,Ml,,,,0.46,ak,ak10678224,2013-03-21T01:30:08.681Z,"98km N of Larsen Bay, Alaska",earthquake
2013-03-17T09:43:59.500Z,33.5213,-116.4513,10.1,1.6,Ml,,64.8,0.01796631,0.15,ci,ci15307681,2013-03-19T19:36:31.534Z,"20km SW of La Quinta, California",earthquake
2013-03-17T09:41:39.800Z,-5.561,149.945,35,4.5,Mb,40,79.2,2.59702949,1.19,us,usb000fm6p,2013-06-10T21:36:23.742Z,"21km W of Kimbe, Papua New Guinea",earthquake
2013-03-17T09:41:09.700Z,33.4407,-116.5662,11,1.6,Ml,,57.6,0.06288207,0.14,ci,ci15307673,2013-03-19T19:23:39.999Z,"16km SE of Anza, California",earthquake
2013-03-17T09:37:05.000Z,61.2183,-150.7629,52.7,1.4,Ml,,,,0.29,ak,ak10675686,2013-03-21T01:29:56.050Z,"46km W of Anchorage, Alaska",earthquake
2013-03-17T09:15:55.300Z,33.8788,-116.752,18,1.7,Ml,,28.8,0.06288207,0.14,ci,ci15307641,2013-03-19T19:06:52.935Z,"5km SE of Cabazon, California",earthquake
2013-03-17T08:58:49.000Z,66.2397,-150.1359,1,1.7,Ml,,,,1.29,ak,ak10675674,2013-03-21T01:29:56.034Z,"113km S of Coldfoot, Alaska",earthquake
2013-03-17T08:56:30.000Z,63.0889,-144.2124,0.3,2.1,Ml,,,,0.82,ak,ak10675671,2013-03-21T01:29:55.019Z,"67km WSW of Tok, Alaska",earthquake
2013-03-17T08:45:34.000Z,51.7062,-173.5001,15.1,1.9,Ml,,,,0.38,ak,ak10678220,2013-03-21T01:30:07.640Z,"72km SE of Atka, Alaska",earthquake
2013-03-17T08:40:23.000Z,55.8369,-160.7128,6.4,1.6,Ml,,,,0.5,ak,ak10678219,2013-03-21T01:30:07.628Z,"57km NNW of Sand Point, Alaska",earthquake
2013-03-17T08:39:44.000Z,63.2356,-144.7507,6.5,1.3,Ml,,,,0.84,ak,ak10675666,2013-03-21T01:29:54.993Z,"74km SSE of Deltana, Alaska",earthquake
2013-03-17T08:16:35.500Z,37.0482,-121.0945,9.2,1,Md,,126,0.02694946,0.04,nc,nc71956145,2013-03-18T22:16:26.391Z,"21km W of Los Banos, California",earthquake
2013-03-17T08:09:03.800Z,44.38,148.956,52.4,4.5,Mb,76,129.6,4.84461433,0.67,us,usb000fm5s,2013-06-10T21:36:22.250Z,"127km SE of Kuril'sk, Russia",earthquake
2013-03-17T07:50:12.000Z,60.0301,-152.5677,88.7,1.6,Ml,,,,0.42,ak,ak10678216,2013-03-21T01:30:07.617Z,"49km NW of Anchor Point, Alaska",earthquake
2013-03-17T07:42:03.000Z,54.8676,-158.7033,10.1,1.9,Ml,,,,0.58,ak,ak10678215,2013-03-21T01:30:07.599Z,"55km E of Chernabura Island, Alaska",earthquake
2013-03-17T07:28:41.000Z,55.896,-135.2027,20,1.8,Ml,,,,1.13,ak,ak10678214,2013-03-21T01:30:06.578Z,"129km S of Sitka, Alaska",earthquake
2013-03-17T07:11:19.000Z,61.6182,-151.6133,73.5,1.3,Ml,,,,0.29,ak,ak10678213,2013-03-21T01:30:05.564Z,"84km W of Willow, Alaska",earthquake
2013-03-17T06:59:26.900Z,39.1392,-122.7738,20.1,1.5,Md,,122.4,0.04491576,0.05,nc,nc71956115,2013-03-19T22:51:17.484Z,"5km NNE of Lucerne, California",earthquake
2013-03-17T06:53:22.000Z,68.9348,-144.4585,71.2,2,Ml,,,,0.89,ak,ak10678212,2013-03-21T01:30:05.551Z,"100km NNE of Arctic Village, Alaska",earthquake
2013-03-17T06:35:12.000Z,59.3495,-152.9708,71.9,1.9,Ml,,,,0.19,ak,ak10678211,2013-03-21T01:30:05.540Z,"80km SW of Anchor Point, Alaska",earthquake
2013-03-17T06:12:52.000Z,61.746,-149.9922,45.6,1.3,Ml,,,,0.37,ak,ak10675656,2013-03-21T01:29:53.979Z,"2km E of Willow, Alaska",earthquake
2013-03-17T06:12:22.000Z,61.4882,-149.777,23,1.3,Ml,,,,0.49,ak,ak10675654,2013-03-21T01:29:53.959Z,"9km WSW of Knik-Fairview, Alaska",earthquake
2013-03-17T05:51:26.000Z,34.0123,-117.1787,6.6,1.5,Ml,,32.4,0.06288207,0.13,ci,ci15307561,2013-03-19T16:45:40.094Z,"4km S of Redlands, California",earthquake
2013-03-17T05:47:34.000Z,36.5677,-121.0807,6.3,1.2,Md,,104.4,0.03593261,0.1,nc,nc71956100,2013-03-18T22:07:50.355Z,"27km NE of Soledad, California",earthquake
2013-03-17T05:32:17.100Z,36.5628,-121.0758,6.8,1.7,Md,,64.8,0.03593261,0.09,nc,nc71956095,2013-03-19T00:38:48.453Z,"27km NE of Soledad, California",earthquake
2013-03-17T05:27:52.000Z,54.3874,-164.135,83.1,1.8,Ml,,,,0.24,ak,ak10678208,2013-03-21T01:30:05.528Z,"69km SW of False Pass, Alaska",earthquake
2013-03-17T05:24:11.900Z,33.2833,-116.2427,10.8,1,Ml,,72,0.11678099,0.17,ci,ci15307513,2013-03-18T18:48:31.299Z,"12km ENE of Borrego Springs, California",earthquake
2013-03-17T05:20:29.000Z,54.3383,-164.9838,83.8,1.8,Ml,,,,0.39,ak,ak10678207,2013-03-21T01:30:05.514Z,"56km ENE of Akutan, Alaska",earthquake
2013-03-17T05:18:10.200Z,38.8218,-122.826,3.1,1.1,Md,,36,0.00898315,0.07,nc,nc71956085,2013-03-21T23:57:09.298Z,"8km W of Cobb, California",earthquake
2013-03-17T05:13:04.000Z,61.6177,-149.7716,50.8,1,Ml,,,,0.23,ak,ak10675643,2013-03-21T01:29:53.943Z,"2km ESE of Houston, Alaska",earthquake
2013-03-17T05:09:11.000Z,63.5113,-146.4965,1,1,Ml,,,,0.97,ak,ak10675641,2013-03-21T01:29:52.925Z,"69km SSW of Delta Junction, Alaska",earthquake
2013-03-17T04:51:24.000Z,53.16,-169.6222,42.1,1.8,Ml,,,,1.09,ak,ak10678204,2013-03-21T01:17:14.760Z,"56km WNW of Nikolski, Alaska",earthquake
2013-03-17T04:48:30.500Z,33.5177,-116.4472,10.4,1.5,Ml,,190.8,0.08983153,0.21,ci,ci37108796,2013-03-18T18:33:05.379Z,"20km SW of La Quinta, California",earthquake
2013-03-17T04:48:25.600Z,33.172,-115.681,5.4,1.3,Ml,,302.4,0.03593261,0.25,ci,ci15307473,2013-03-18T18:30:22.027Z,"15km NNW of Westmorland, California",earthquake
2013-03-17T04:48:21.000Z,63.5299,-146.4508,10.9,1.4,Ml,,,,0.94,ak,ak10675631,2013-03-21T01:17:09.513Z,"66km SSW of Delta Junction, Alaska",earthquake
2013-03-17T04:41:15.000Z,51.2603,-178.0341,22.9,1.5,Ml,,,,0.34,ak,ak10678202,2013-03-21T01:17:13.743Z,"69km S of Tanaga Volcano, Alaska",earthquake
2013-03-17T04:38:57.000Z,61.4026,-147.8906,22.6,1.2,Ml,,,,0.51,ak,ak10675626,2013-03-21T01:17:08.494Z,"61km ESE of Lazy Mountain, Alaska",earthquake
2013-03-17T04:17:58.800Z,19.1375,-65.3735,38,3.1,Md,12,273.6,0.83004332,0.15,pr,pr13076000,2013-06-10T21:42:36.364Z,"92km NNE of Luquillo, Puerto Rico",earthquake
2013-03-17T04:17:39.400Z,29.095,95.874,26.6,4.3,Mb,43,68.4,4.16548797,0.73,us,us2013mwaf,2013-06-10T21:42:37.883Z,"59km ESE of Motuo, China",earthquake
2013-03-17T04:00:39.500Z,39.5698,-123.0697,7.7,3.1,Ml,,28.8,0.13474729,0.15,nc,nc71956070,2013-06-10T21:51:23.472Z,"29km SSE of Covelo, California",earthquake
2013-03-17T03:57:54.400Z,35.726,-121.112,7.8,1.2,Md,,46.8,0.03593261,0.07,nc,nc71956065,2013-03-18T23:49:57.581Z,"11km NE of San Simeon, California",earthquake
2013-03-17T03:57:22.000Z,52.1451,-174.9542,70.8,1.6,Ml,,,,0.48,ak,ak10678199,2013-03-21T01:17:12.725Z,"51km W of Atka, Alaska",earthquake
2013-03-17T03:55:33.000Z,33.507,-116.461,7,1.1,Ml,,140.4,0.03593261,0.2,ci,ci15307449,2013-03-18T17:05:39.527Z,"20km ESE of Anza, California",earthquake
2013-03-17T03:54:55.300Z,34.012,-117.1828,4.9,1.1,Ml,,61.2,0.06288207,0.14,ci,ci15307441,2013-03-19T22:57:56.102Z,"4km S of Redlands, California",earthquake
2013-03-17T03:52:44.800Z,33.6482,-116.7575,15.7,2.1,Ml,,21.6,0.05389892,0.15,ci,ci15307433,2013-03-19T22:44:59.511Z,"10km SSW of Idyllwild, California",earthquake
2013-03-17T03:24:01.000Z,61.5571,-139.9872,19.4,1.4,Ml,,,,0.51,ak,ak10675604,2013-03-21T01:17:11.632Z,"160km NW of Haines Junction, Canada",earthquake
2013-03-17T03:22:45.000Z,-3.391,143.541,50.5,4.5,Mb,56,79.2,2.9563556,0.91,us,usb000fm35,2013-06-10T21:36:19.338Z,"20km NNW of Wewak, Papua New Guinea",earthquake
2013-03-17T03:22:13.300Z,38.8388,-122.829,2.8,1.4,Md,,50.4,0.00898315,0.06,nc,nc71956040,2013-03-20T00:07:16.589Z,"9km WNW of Cobb, California",earthquake
2013-03-17T03:20:01.800Z,33.519,-116.4757,12.6,1,Ml,,111.6,0.04491576,0.13,ci,ci15307393,2013-03-19T21:39:21.502Z,"18km ESE of Anza, California",earthquake
2013-03-17T03:16:04.000Z,61.6263,-149.9012,35.9,1.3,Ml,,,,0.39,ak,ak10675601,2013-03-21T01:17:10.613Z,"4km W of Houston, Alaska",earthquake
2013-03-17T03:09:28.000Z,63.1866,-150.5538,118.4,1.1,Ml,,,,0.12,ak,ak10678196,2013-03-21T01:17:12.713Z,"83km WSW of Cantwell, Alaska",earthquake
2013-03-17T02:40:40.000Z,63.0524,-150.9474,126.7,1.3,Ml,,,,0.19,ak,ak10675591,2013-03-21T01:17:10.602Z,"91km NNW of Talkeetna, Alaska",earthquake
2013-03-17T02:38:08.500Z,11.714,143.212,31.2,4.2,Mb,30,122.4,2.46677377,0.82,us,us2013mwbx,2013-06-10T21:50:02.924Z,"233km SW of Merizo Village, Guam",earthquake
2013-03-17T02:32:49.505Z,38.5366,-119.4352,8.4351,1.12,ml,9,95,0.033,0.0707,nn,nn00406081,2013-03-17T16:25:42.809Z,"28km SSW of Smith Valley, Nevada",earthquake
2013-03-17T02:24:20.700Z,33.1318,-115.6798,7.2,1.5,Ml,,295.2,0.03593261,0.18,ci,ci15307361,2013-03-19T20:49:13.331Z,"11km NNW of Westmorland, California",earthquake
2013-03-17T02:17:28.000Z,60.1976,-141.5065,0,2.1,Ml,,,,1.09,ak,ak10675582,2013-03-21T01:17:08.472Z,"53km ENE of Cape Yakataga, Alaska",earthquake
2013-03-17T02:04:52.800Z,-9.496,159.065,11.9,4.1,Mb,21,64.8,0.86867088,0.82,us,us2013mwbw,2013-06-10T21:50:04.359Z,"97km W of Honiara, Solomon Islands",earthquake
2013-03-17T01:44:50.000Z,59.7274,-149.5548,0.2,1.3,Ml,,,,0.78,ak,ak10678192,2013-03-21T01:17:11.682Z,"42km S of Seward, Alaska",earthquake
2013-03-17T01:21:51.000Z,61.3969,-140.0713,1,2.1,Ml,,,,0.63,ak,ak10675527,2013-03-21T01:17:08.411Z,"155km WNW of Haines Junction, Canada",earthquake
2013-03-17T01:16:50.000Z,61.4072,-140.0585,1,3.3,Ml,,,,0.79,ak,ak10675475,2013-03-21T01:17:08.482Z,"155km WNW of Haines Junction, Canada",earthquake
2013-03-17T01:13:12.500Z,33.2612,-115.9847,6.6,1.5,Ml,,72,0.01796631,0.19,ci,ci15307345,2013-03-19T20:07:20.960Z,"4km SSW of Salton City, California",earthquake
2013-03-17T01:05:25.400Z,33.508,-116.456,11.2,1.9,Ml,,25.2,0.02694946,0.15,ci,ci15307337,2013-03-19T19:38:11.741Z,"20km ESE of Anza, California",earthquake
2013-03-17T01:02:16.000Z,51.5154,-175.1411,25.7,1.3,Ml,,,,0.2,ak,ak10678189,2013-03-21T01:17:11.671Z,"99km SW of Atka, Alaska",earthquake
2013-03-17T00:53:40.000Z,38.8293,-122.7637,0.4,1.1,Md,,54,0.00898315,0.06,nc,nc71956015,2013-03-22T01:02:37.167Z,"3km WNW of Cobb, California",earthquake
2013-03-17T00:48:12.000Z,54.6398,-161.263,17.4,1.7,Ml,,,,0.18,ak,ak10678187,2013-03-21T01:17:11.659Z,"91km SSW of Sand Point, Alaska",earthquake
2013-03-17T00:27:31.000Z,63.0547,-150.4385,105.7,1,Ml,,,,0.16,ak,ak10678185,2013-03-21T01:17:11.644Z,"83km NNW of Talkeetna, Alaska",earthquake
2013-03-17T00:16:21.000Z,34.0113,-117.1808,6.2,1.2,Ml,,93.6,0.06288207,0.14,ci,ci15307313,2013-03-19T17:24:25.556Z,"4km S of Redlands, California",earthquake
2013-03-17T00:10:31.000Z,61.5717,-146.5502,34.1,1.9,Ml,,,,0.45,ak,ak10675451,2013-03-21T01:17:09.529Z,"50km NNW of Valdez, Alaska",earthquake
2013-03-16T23:53:09.400Z,38.1377,-111.2538,7.7,1.8,Md,,194.4,0.07186522,0.08,uu,uu60016012,2013-03-18T17:37:17.101Z,"45km SE of Loa, Utah",earthquake
2013-03-16T23:49:53.000Z,36.5,70.875,171.4,4.6,Mb,71,72,2.54672383,1.09,us,usb000fm1k,2013-06-10T21:36:17.858Z,"40km S of Jarm, Afghanistan",earthquake
2013-03-16T23:34:29.600Z,47.7192,-120.0143,5,1,Md,,126,0.04491576,0.06,uw,uw60511101,2013-03-19T19:36:53.803Z,"9km NNE of Waterville, Washington",earthquake
2013-03-16T23:09:10.200Z,36.401,71.246,48.7,4.4,Mb,12,234,6.7122118,1.39,us,us2013mvb8,2013-06-10T21:47:57.496Z,"40km SW of Ashkasham, Afghanistan",earthquake
2013-03-16T23:06:29.000Z,61.2633,-147.0174,19.7,1.5,Ml,,,,0.72,ak,ak10675441,2013-03-19T20:15:31.980Z,"38km WNW of Valdez, Alaska",earthquake
2013-03-16T22:57:23.700Z,18.8003,-65.6384,38,2.7,Md,10,252,0.56504031,0.12,pr,pr13075001,2013-06-10T21:47:59.093Z,"46km NNE of Vieques, Puerto Rico",earthquake
2013-03-16T22:13:57.000Z,63.051,-151.2231,2.4,1.1,Ml,,,,0.51,ak,ak10677127,2013-03-19T20:15:34.572Z,"99km NW of Talkeetna, Alaska",earthquake
2013-03-16T22:10:10.000Z,63.234,-149.4621,7.6,1,Ml,,,,0.58,ak,ak10675434,2013-03-19T20:15:31.964Z,"31km SW of Cantwell, Alaska",earthquake
2013-03-16T21:33:27.000Z,62.0583,-150.5494,8.3,1.3,Ml,,,,0.78,ak,ak10675428,2013-03-19T20:15:30.938Z,"37km SW of Talkeetna, Alaska",earthquake
2013-03-16T21:05:33.400Z,-31.277,-178.175,35,4.7,Mb,10,187.2,8.98225453,1.12,us,us2013mvb5,2013-06-10T21:48:00.587Z,"71km ENE of L'Esperance Rock, New Zealand",earthquake
2013-03-16T21:04:52.000Z,58.6394,-150.1542,16.6,2.7,Ml,,,,0.53,ak,ak10675418,2013-03-19T20:15:30.926Z,"137km SE of Homer, Alaska",earthquake
2013-03-16T20:46:06.000Z,62.3546,-148.1311,32.1,1,Ml,,,,0.45,ak,ak10675414,2013-03-19T20:15:30.834Z,"72km NNE of Sutton-Alpine, Alaska",earthquake
2013-03-16T20:21:01.100Z,32.2372,-115.3703,8.3,2.8,Ml,,234,0.18864621,0.45,ci,ci15307153,2013-06-10T21:58:35.043Z,"18km W of Alberto Oviedo Mota, Mexico",earthquake
2013-03-16T20:07:02.000Z,61.299,-147.6054,0,1.4,Ml,,,,0.42,ak,ak10675410,2013-03-19T20:15:30.679Z,"70km WNW of Valdez, Alaska",earthquake
2013-03-16T19:56:52.300Z,34.008,-117.1787,7,2.4,Ml,,104.4,0.06288207,0.19,ci,ci15307129,2013-06-10T21:58:36.674Z,"5km S of Redlands, California",earthquake
2013-03-16T19:49:21.000Z,63.5793,-149.4337,111.1,1,Ml,,,,0.15,ak,ak10677121,2013-03-19T20:15:33.541Z,"31km NW of Cantwell, Alaska",earthquake
2013-03-16T19:44:34.891Z,38.0231,-118.0692,8.119,1.25,ml,17,147,0.196,0.1124,nn,nn00406033,2013-03-17T23:47:36.498Z,"73km SE of Hawthorne, Nevada",earthquake
2013-03-16T19:39:12.000Z,35.521,-96.783,5,3,Ml,25,61.2,0.33956318,0,us,usb000fm45,2013-06-10T21:36:20.748Z,"9km WNW of Prague, Oklahoma",earthquake
2013-03-16T19:32:27.000Z,48.0453,-122.618,27.5,1.1,Md,,93.6,0.14373045,0.19,uw,uw60511036,2013-03-19T19:42:00.452Z,"7km WNW of Freeland, Washington",earthquake
2013-03-16T19:29:28.000Z,63.8049,-148.5354,97.6,1.1,Ml,,,,0.48,ak,ak10675402,2013-03-19T20:15:33.464Z,"21km ESE of Healy, Alaska",earthquake
2013-03-16T19:25:07.100Z,38.7848,-122.7453,1.8,1.5,Md,,39.6,0.00898315,0.06,nc,nc71955905,2013-03-21T18:46:07.057Z,"4km SSW of Cobb, California",earthquake
2013-03-16T19:25:03.600Z,0.919,126.497,46.7,4.1,Mb,34,79.2,0.87855235,0.5,us,us2013mvcn,2013-06-10T21:58:38.121Z,"97km W of Kota Ternate, Indonesia",earthquake
2013-03-16T19:16:45.000Z,38.7862,-122.7632,1.2,1.8,Md,,39.6,0.01796631,0.06,nc,nc71955900,2013-03-20T23:06:50.719Z,"5km SW of Cobb, California",earthquake
2013-03-16T18:27:58.300Z,-9.709,119.335,45.3,4.5,Mb,51,79.2,3.0560686,0.93,us,usb000flwu,2013-06-10T21:36:14.963Z,"1km NNW of Welibo, Indonesia",earthquake
2013-03-16T18:09:36.300Z,9.627,125.326,2.9,4.9,Mb,121,82.8,2.54672383,1.03,us,usb000flwf,2013-06-10T21:36:13.501Z,"8km W of Malimono, Philippines",earthquake
